iid,id,gender,idg,wave,round,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,satis_2,length,numdat_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,amb5_2,you_call,them_cal,date_3,numdat_3,num_in_3
371,11.0,1,22,14,20,17,18,358.0,0,-0.19,0,26.0,4.0,20.0,10.0,25.0,25.0,10.0,10.0,0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,2.0,27.0,8.0,2.0,3.0,1.0,5.0,7.0,1.0,9.0,10.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,10.0,10.0,1.0,7.0,6.0,4.0,40.0,0.0,10.0,50.0,0.0,0.0,30.0,10.0,20.0,20.0,20.0,0.0,15.0,15.0,15.0,15.0,20.0,20.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,6.0,6.0,7.0,3.0,7.0,7.0,3.0,10.0,0.0,7.0,3.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,50.0,2.0,2.0,40.0,2.0,4.0,50.0,2.0,2.0,40.0,2.0,2.0,40.0,10.0,4.0,2.0,40.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0
371,11.0,1,22,14,20,14,19,359.0,0,0.12,1,26.0,2.0,9.0,17.0,23.0,15.0,14.0,22.0,0,6.0,7.0,7.0,7.0,7.0,1.0,4.0,1.0,2.0,27.0,8.0,2.0,3.0,1.0,5.0,7.0,1.0,9.0,10.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,10.0,10.0,1.0,7.0,6.0,4.0,40.0,0.0,10.0,50.0,0.0,0.0,30.0,10.0,20.0,20.0,20.0,0.0,15.0,15.0,15.0,15.0,20.0,20.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0,8.0,7.0,1.0,7.0,4.0,2.0,5.0,0.0,7.0,3.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,50.0,2.0,2.0,40.0,2.0,4.0,50.0,2.0,2.0,40.0,2.0,2.0,40.0,10.0,4.0,2.0,40.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0
371,11.0,1,22,14,20,20,20,360.0,1,0.37,0,24.0,6.0,20.0,30.0,10.0,10.0,10.0,20.0,1,8.0,7.0,6.0,6.0,6.0,7.0,9.0,6.0,2.0,27.0,8.0,2.0,3.0,1.0,5.0,7.0,1.0,9.0,10.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,10.0,10.0,1.0,7.0,6.0,4.0,40.0,0.0,10.0,50.0,0.0,0.0,30.0,10.0,20.0,20.0,20.0,0.0,15.0,15.0,15.0,15.0,20.0,20.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,7.0,7.0,8.0,2.0,5.0,7.0,7.0,10.0,0.0,7.0,3.0,3.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,50.0,2.0,2.0,40.0,2.0,4.0,50.0,2.0,2.0,40.0,2.0,2.0,40.0,10.0,4.0,2.0,40.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,19,1,341.0,0,0.0,0,23.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,16,2,342.0,0,-0.03,0,33.0,3.0,40.0,15.0,25.0,5.0,15.0,0.0,0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,4.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,7.0,7.0,7.0,6.0,5.0,6.0,7.0,1.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,2,3,343.0,0,0.28,1,32.0,2.0,5.0,25.0,20.0,10.0,15.0,25.0,1,8.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,5.0,9.0,9.0,5.0,6.0,6.0,5.0,6.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,3,4,344.0,0,-0.11,0,26.0,3.0,15.0,15.0,15.0,20.0,20.0,15.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,5.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,11,5,345.0,0,-0.19,1,24.0,2.0,10.0,20.0,27.0,23.0,15.0,5.0,1,8.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,4,6,346.0,1,0.18936381074168715,0,26.0,2.0,20.0,18.37,20.0,18.0,10.0,10.64,1,7.0,7.0,9.0,9.0,6.0,8.0,7.0,3.0,1.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,1,9.0,9.0,8.0,8.0,8.0,7.0,9.0,7.0,1.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,8,7,347.0,0,-0.43,0,26.0,1.0,30.0,5.0,10.0,20.0,30.0,5.0,1,7.0,9.0,8.0,9.0,7.0,3.0,7.0,2.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,2.0,6.0,7.0,4.0,4.0,1.0,2.0,1.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,10,8,348.0,0,0.06,0,21.0,4.0,15.0,25.0,15.0,15.0,15.0,15.0,1,9.0,8.0,10.0,8.0,8.0,8.0,6.0,5.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,5.0,9.0,7.0,6.0,5.0,6.0,6.0,5.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,1,9,349.0,1,0.18,1,33.0,2.0,25.0,20.0,10.0,20.0,20.0,5.0,1,7.0,8.0,8.0,7.0,6.0,6.0,7.0,8.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,1,9.0,9.0,9.0,9.0,8.0,6.0,9.0,7.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,17,10,350.0,0,0.09,1,31.0,2.0,12.0,25.0,25.0,8.0,15.0,15.0,0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,2.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,1,9.0,8.0,7.0,6.0,5.0,5.0,7.0,5.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,5,11,351.0,0,0.43,0,35.0,4.0,15.0,15.0,30.0,15.0,15.0,10.0,1,7.0,7.0,6.0,7.0,7.0,5.0,7.0,6.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,7.0,9.0,7.0,4.0,4.0,3.0,4.0,4.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,6,12,352.0,0,0.4,0,29.0,6.0,20.0,20.0,20.0,10.0,10.0,20.0,1,7.0,8.0,9.0,7.0,7.0,9.0,8.0,6.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,6.0,9.0,8.0,4.0,4.0,4.0,3.0,4.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,7,13,353.0,0,-0.06,0,25.0,4.0,15.0,10.0,25.0,25.0,10.0,15.0,1,7.0,8.0,8.0,8.0,8.0,6.0,8.0,5.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,5.0,9.0,8.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,13,14,354.0,1,0.54,1,22.0,2.0,20.0,10.0,20.0,20.0,20.0,10.0,1,4.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,1,7.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,14,15,355.0,0,-0.01,1,24.0,2.0,50.0,20.0,10.0,5.0,10.0,5.0,0,5.0,6.0,7.0,8.0,5.0,5.0,5.0,4.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,1,9.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,18,16,356.0,0,0.6,1,27.0,2.0,15.0,25.0,20.0,20.0,0.0,20.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,20,17,357.0,0,0.33,0,27.0,4.0,15.0,20.0,20.0,20.0,20.0,5.0,0,4.0,5.0,7.0,5.0,5.0,6.0,4.0,3.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,8.0,8.0,8.0,7.0,6.0,5.0,6.0,5.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,12,18,358.0,0,-0.22,0,26.0,4.0,20.0,10.0,25.0,25.0,10.0,10.0,0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,1,9.0,8.0,8.0,6.0,7.0,6.0,7.0,5.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,9,19,359.0,0,0.04,1,26.0,2.0,9.0,17.0,23.0,15.0,14.0,22.0,0,7.0,6.0,6.0,6.0,7.0,6.0,4.0,4.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,2.0,2.0,6.0,1.0,6.0,0.0,1.0,1.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
372,12.0,1,24,14,20,15,20,360.0,0,0.46,0,24.0,6.0,20.0,30.0,10.0,10.0,10.0,20.0,0,7.0,6.0,6.0,4.0,4.0,4.0,5.0,3.0,2.0,27.0,8.0,2.0,9.0,7.0,2.0,5.0,2.0,10.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,4.0,30.0,15.0,15.0,20.0,5.0,15.0,40.0,15.0,10.0,20.0,0.0,15.0,30.0,10.0,15.0,10.0,20.0,15.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,0,8.0,5.0,7.0,7.0,7.0,6.0,6.0,1.0,0.0,3.0,5.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,40.0,15.0,15.0,15.0,5.0,10.0,45.0,15.0,5.0,15.0,5.0,15.0,40.0,10.0,10.0,10.0,20.0,10.0,7.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0
373,13.0,1,26,14,20,20,1,341.0,0,-0.13,0,23.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,2.0,29.0,8.0,3.0,3.0,1.0,2.0,5.0,2.0,7.0,7.0,5.0,8.0,8.0,7.0,6.0,3.0,5.0,9.0,8.0,2.0,3.0,4.0,5.0,9.0,8.0,2.0,9.0,4.0,75.0,5.0,5.0,10.0,0.0,5.0,85.0,0.0,5.0,5.0,0.0,5.0,80.0,5.0,5.0,5.0,5.0,0.0,9.0,8.0,9.0,9.0,9.0,9.0,7.0,8.0,10.0,8.0,0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,0.0,3.0,7.0,1.0,2.0,30.0,10.0,15.0,20.0,5.0,10.0,85.0,1.0,1.0,10.0,1.0,1.0,85.0,1.0,1.0,10.0,1.0,1.0,75.0,2.0,7.0,10.0,3.0,3.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
